trabajador,dia,turno,disposicion
T048,23,Noche,1
T048,24,Mañana,5
T048,24,Tarde,8
T048,24,Noche,0
T048,25,Mañana,2
T048,25,Tarde,5
T048,25,Noche,4
T049,1,Mañana,8
T049,1,Tarde,0
T049,1,Noche,0
T049,2,Mañana,7
T049,2,Tarde,3
T049,2,Noche,8
T049,3,Mañana,0
T049,3,Tarde,4
T049,3,Noche,0
T049,4,Mañana,2
T049,4,Tarde,10
T049,4,Noche,1
T049,5,Mañana,0
T049,5,Tarde,5
T049,5,Noche,4
T049,6,Mañana,10
T049,6,Tarde,10
T049,6,Noche,4
T049,7,Mañana,2
T049,7,Tarde,4
T049,7,Noche,9
T049,8,Mañana,8
T049,8,Tarde,0
T049,8,Noche,8
T049,9,Mañana,0
T049,9,Tarde,10
T049,9,Noche,0
T049,10,Mañana,0
T049,10,Tarde,10
T049,10,Noche,4
T049,11,Mañana,6
T049,11,Tarde,0
T049,11,Noche,0
T049,12,Mañana,10
T049,12,Tarde,4
T049,12,Noche,7
T049,13,Mañana,10
T049,13,Tarde,4
T049,13,Noche,0
T049,14,Mañana,9
T049,14,Tarde,4
T049,14,Noche,0
T049,15,Mañana,6
T049,15,Tarde,0
T049,15,Noche,4
T049,16,Mañana,8
T049,16,Tarde,5
T049,16,Noche,0
T049,17,Mañana,0
T049,17,Tarde,8
T049,17,Noche,4
T049,18,Mañana,2
T049,18,Tarde,2
T049,18,Noche,10
T049,19,Mañana,0
T049,19,Tarde,1
T049,19,Noche,0
T049,20,Mañana,6
T049,20,Tarde,0
T049,20,Noche,6
T049,21,Mañana,8
T049,21,Tarde,6
T049,21,Noche,1
T049,22,Mañana,0
T049,22,Tarde,5
T049,22,Noche,2
T049,23,Mañana,1
T049,23,Tarde,4
T049,23,Noche,3
T049,24,Mañana,0
T049,24,Tarde,0
T049,24,Noche,0
T049,25,Mañana,0
T049,25,Tarde,2
T049,25,Noche,7
T050,1,Mañana,9
T050,1,Tarde,2
T050,1,Noche,9
T050,2,Mañana,10
T050,2,Tarde,10
T050,2,Noche,5
T050,3,Mañana,6
T050,3,Tarde,9
T050,3,Noche,0
T050,4,Mañana,1
T050,4,Tarde,8
T050,4,Noche,0
T050,5,Mañana,7
T050,5,Tarde,6
T050,5,Noche,6
T050,6,Mañana,5
T050,6,Tarde,9
T050,6,Noche,0
T050,7,Mañana,10
T050,7,Tarde,6
T050,7,Noche,4
T050,8,Mañana,0
T050,8,Tarde,0
T050,8,Noche,1
T050,9,Mañana,8
T050,9,Tarde,9
T050,9,Noche,8
T050,10,Mañana,10
T050,10,Tarde,0
T050,10,Noche,5
T050,11,Mañana,3
T050,11,Tarde,0
T050,11,Noche,7
T050,12,Mañana,10
T050,12,Tarde,3
T050,12,Noche,0
T050,13,Mañana,3
T050,13,Tarde,5
T050,13,Noche,2
T050,14,Mañana,6
T050,14,Tarde,0
T050,14,Noche,4
T050,15,Mañana,8
T050,15,Tarde,7
T050,15,Noche,2
T050,16,Mañana,0
T050,16,Tarde,5
T050,16,Noche,0
T050,17,Mañana,10
T050,17,Tarde,5
T050,17,Noche,0
T050,18,Mañana,5
T050,18,Tarde,0
T050,18,Noche,4
T050,19,Mañana,7
T050,19,Tarde,1
T050,19,Noche,0
T050,20,Mañana,3
T050,20,Tarde,1
T050,20,Noche,2
T050,21,Mañana,0
T050,21,Tarde,0
T050,21,Noche,0
T050,22,Mañana,2
T050,22,Tarde,0
T050,22,Noche,0
T050,23,Mañana,0
T050,23,Tarde,0
T050,23,Noche,6
T050,24,Mañana,2
T050,24,Tarde,10
T050,24,Noche,7
T050,25,Mañana,1
T050,25,Tarde,3
T050,25,Noche,0
T051,1,Mañana,1
T051,1,Tarde,1
T051,1,Noche,8
T051,2,Mañana,10
T051,2,Tarde,1
T051,2,Noche,7
T051,3,Mañana,8
T051,3,Tarde,2
T051,3,Noche,6
T051,4,Mañana,9
T051,4,Tarde,10
T051,4,Noche,10
T051,5,Mañana,8
T051,5,Tarde,8
T051,5,Noche,0
T051,6,Mañana,8
T051,6,Tarde,0
T051,6,Noche,0
T051,7,Mañana,3
T051,7,Tarde,9
T051,7,Noche,10
T051,8,Mañana,10
T051,8,Tarde,4
T051,8,Noche,0
T051,9,Mañana,6
T051,9,Tarde,0
T051,9,Noche,7
T051,10,Mañana,0
T051,10,Tarde,10
T051,10,Noche,0
T051,11,Mañana,0
T051,11,Tarde,3
T051,11,Noche,0
T051,12,Mañana,0
T051,12,Tarde,9
T051,12,Noche,0
T051,13,Mañana,3
T051,13,Tarde,0
T051,13,Noche,5
T051,14,Mañana,10
T051,14,Tarde,6
T051,14,Noche,6
T051,15,Mañana,4
T051,15,Tarde,9
T051,15,Noche,1
T051,16,Mañana,10
T051,16,Tarde,8
T051,16,Noche,6
T051,17,Mañana,10
T051,17,Tarde,0
T051,17,Noche,5
T051,18,Mañana,4
T051,18,Tarde,0
T051,18,Noche,0
T051,19,Mañana,5
T051,19,Tarde,0
T051,19,Noche,8
T051,20,Mañana,0
T051,20,Tarde,10
T051,20,Noche,0
T051,21,Mañana,6
T051,21,Tarde,4
T051,21,Noche,4
T051,22,Mañana,0
T051,22,Tarde,0
T051,22,Noche,1
T051,23,Mañana,0
T051,23,Tarde,5
T051,23,Noche,4
T051,24,Mañana,1
T051,24,Tarde,1
T051,24,Noche,2
T051,25,Mañana,1
T051,25,Tarde,0
T051,25,Noche,10
T052,1,Mañana,9
T052,1,Tarde,0
T052,1,Noche,2
T052,2,Mañana,4
T052,2,Tarde,3
T052,2,Noche,0
T052,3,Mañana,0
T052,3,Tarde,5
T052,3,Noche,8
T052,4,Mañana,3
T052,4,Tarde,8
T052,4,Noche,6
T052,5,Mañana,3
T052,5,Tarde,4
T052,5,Noche,8
T052,6,Mañana,8
T052,6,Tarde,9
T052,6,Noche,7
T052,7,Mañana,10
T052,7,Tarde,5
T052,7,Noche,8
T052,8,Mañana,6
T052,8,Tarde,4
T052,8,Noche,0
T052,9,Mañana,0
T052,9,Tarde,4
T052,9,Noche,3
T052,10,Mañana,10
T052,10,Tarde,9
T052,10,Noche,9
T052,11,Mañana,1
T052,11,Tarde,6
T052,11,Noche,0
T052,12,Mañana,0
T052,12,Tarde,0
T052,12,Noche,0
T052,13,Mañana,10
T052,13,Tarde,5
T052,13,Noche,0
T052,14,Mañana,0
T052,14,Tarde,1
T052,14,Noche,0
T052,15,Mañana,2
T052,15,Tarde,9
T052,15,Noche,6
T052,16,Mañana,0
T052,16,Tarde,5
T052,16,Noche,0
T052,17,Mañana,1
T052,17,Tarde,9
T052,17,Noche,1
T052,18,Mañana,0
T052,18,Tarde,4
T052,18,Noche,2
T052,19,Mañana,0
T052,19,Tarde,4
T052,19,Noche,3
T052,20,Mañana,1
T052,20,Tarde,8
T052,20,Noche,7
T052,21,Mañana,0
T052,21,Tarde,2
T052,21,Noche,1
T052,22,Mañana,6
T052,22,Tarde,5
T052,22,Noche,4
T052,23,Mañana,10
T052,23,Tarde,8
T052,23,Noche,10
T052,24,Mañana,4
T052,24,Tarde,0
T052,24,Noche,4
T052,25,Mañana,10
T052,25,Tarde,4
T052,25,Noche,5
T053,1,Mañana,0
T053,1,Tarde,3
T053,1,Noche,7
T053,2,Mañana,9
T053,2,Tarde,3
T053,2,Noche,5
T053,3,Mañana,1
T053,3,Tarde,5
T053,3,Noche,0
T053,4,Mañana,7
T053,4,Tarde,6
T053,4,Noche,9
T053,5,Mañana,0
T053,5,Tarde,4
T053,5,Noche,6
T053,6,Mañana,4
T053,6,Tarde,1
T053,6,Noche,0
T053,7,Mañana,7
T053,7,Tarde,9
T053,7,Noche,1
T053,8,Mañana,0
T053,8,Tarde,4
T053,8,Noche,2
T053,9,Mañana,3
T053,9,Tarde,0
T053,9,Noche,2
T053,10,Mañana,6
T053,10,Tarde,0
T053,10,Noche,8
T053,11,Mañana,5
T053,11,Tarde,10
T053,11,Noche,2
T053,12,Mañana,0
T053,12,Tarde,5
T053,12,Noche,3
T053,13,Mañana,0
T053,13,Tarde,0
T053,13,Noche,5
T053,14,Mañana,0
T053,14,Tarde,9
T053,14,Noche,0
T053,15,Mañana,0
T053,15,Tarde,9
T053,15,Noche,0
T053,16,Mañana,4
T053,16,Tarde,9
T053,16,Noche,2
T053,17,Mañana,10
T053,17,Tarde,6
T053,17,Noche,9
T053,18,Mañana,2
T053,18,Tarde,2
T053,18,Noche,1
T053,19,Mañana,0
T053,19,Tarde,5
T053,19,Noche,6
T053,20,Mañana,4
T053,20,Tarde,3
T053,20,Noche,0
T053,21,Mañana,0
T053,21,Tarde,0
T053,21,Noche,7
T053,22,Mañana,6
T053,22,Tarde,9
T053,22,Noche,8
T053,23,Mañana,9
T053,23,Tarde,0
T053,23,Noche,2
T053,24,Mañana,6
T053,24,Tarde,9
T053,24,Noche,8
T053,25,Mañana,8
T053,25,Tarde,5
T053,25,Noche,8
T054,1,Mañana,3
T054,1,Tarde,10
T054,1,Noche,0
T054,2,Mañana,8
T054,2,Tarde,0
T054,2,Noche,0
T054,3,Mañana,4
T054,3,Tarde,0
T054,3,Noche,4
T054,4,Mañana,5
T054,4,Tarde,1
T054,4,Noche,5
T054,5,Mañana,3
T054,5,Tarde,1
T054,5,Noche,10
T054,6,Mañana,2
T054,6,Tarde,0
T054,6,Noche,7
T054,7,Mañana,5
T054,7,Tarde,8
T054,7,Noche,0
T054,8,Mañana,2
T054,8,Tarde,5
T054,8,Noche,7
T054,9,Mañana,0
T054,9,Tarde,0
T054,9,Noche,5
T054,10,Mañana,0
T054,10,Tarde,9
T054,10,Noche,2
T054,11,Mañana,8
T054,11,Tarde,0
T054,11,Noche,0
T054,12,Mañana,0
T054,12,Tarde,6
T054,12,Noche,0
T054,13,Mañana,1
T054,13,Tarde,7
T054,13,Noche,3
T054,14,Mañana,3
T054,14,Tarde,10
T054,14,Noche,0
T054,15,Mañana,10
T054,15,Tarde,3
T054,15,Noche,9
T054,16,Mañana,4
T054,16,Tarde,6
T054,16,Noche,0
T054,17,Mañana,9
T054,17,Tarde,2
T054,17,Noche,0
T054,18,Mañana,0
T054,18,Tarde,0
T054,18,Noche,7
T054,19,Mañana,0
T054,19,Tarde,7
T054,19,Noche,4
T054,20,Mañana,9
T054,20,Tarde,8
T054,20,Noche,0
T054,21,Mañana,5
T054,21,Tarde,10
T054,21,Noche,9
T054,22,Mañana,0
T054,22,Tarde,0
T054,22,Noche,5
T054,23,Mañana,0
T054,23,Tarde,0
T054,23,Noche,0
T054,24,Mañana,0
T054,24,Tarde,0
T054,24,Noche,8
T054,25,Mañana,1
T054,25,Tarde,4
T054,25,Noche,0
T055,1,Mañana,1
T055,1,Tarde,1
T055,1,Noche,0
T055,2,Mañana,5
T055,2,Tarde,0
T055,2,Noche,3
T055,3,Mañana,7
T055,3,Tarde,7
T055,3,Noche,0
T055,4,Mañana,3
T055,4,Tarde,1
T055,4,Noche,0
T055,5,Mañana,6
T055,5,Tarde,5
T055,5,Noche,8
T055,6,Mañana,5
T055,6,Tarde,8
T055,6,Noche,1
T055,7,Mañana,9
T055,7,Tarde,0
T055,7,Noche,7
T055,8,Mañana,5
T055,8,Tarde,2
T055,8,Noche,10
T055,9,Mañana,4
T055,9,Tarde,0
T055,9,Noche,3
T055,10,Mañana,6
T055,10,Tarde,6
T055,10,Noche,1
T055,11,Mañana,4
T055,11,Tarde,0
T055,11,Noche,4
T055,12,Mañana,2
T055,12,Tarde,7
T055,12,Noche,1
T055,13,Mañana,0
T055,13,Tarde,1
T055,13,Noche,0
T055,14,Mañana,4
T055,14,Tarde,8
T055,14,Noche,2
T055,15,Mañana,8
T055,15,Tarde,10
T055,15,Noche,0
T055,16,Mañana,0
T055,16,Tarde,0
T055,16,Noche,4
T055,17,Mañana,6
T055,17,Tarde,3
T055,17,Noche,3
T055,18,Mañana,2
T055,18,Tarde,2
T055,18,Noche,0
T055,19,Mañana,2
T055,19,Tarde,5
T055,19,Noche,2
T055,20,Mañana,5
T055,20,Tarde,8
T055,20,Noche,9
T055,21,Mañana,6
T055,21,Tarde,6
T055,21,Noche,1
T055,22,Mañana,0
T055,22,Tarde,1
T055,22,Noche,3
T055,23,Mañana,2
T055,23,Tarde,0
T055,23,Noche,0
T055,24,Mañana,2
T055,24,Tarde,0
T055,24,Noche,0
T055,25,Mañana,7
T055,25,Tarde,8
T055,25,Noche,5
T056,1,Mañana,0
T056,1,Tarde,8
T056,1,Noche,5
T056,2,Mañana,6
T056,2,Tarde,3
T056,2,Noche,0
T056,3,Mañana,1
T056,3,Tarde,5
T056,3,Noche,0
T056,4,Mañana,7
T056,4,Tarde,0
T056,4,Noche,5
T056,5,Mañana,8
T056,5,Tarde,10
T056,5,Noche,7
T056,6,Mañana,1
T056,6,Tarde,0
T056,6,Noche,0
T056,7,Mañana,0
T056,7,Tarde,9
T056,7,Noche,6
T056,8,Mañana,3
T056,8,Tarde,8
T056,8,Noche,7
T056,9,Mañana,0
T056,9,Tarde,0
T056,9,Noche,1
T056,10,Mañana,9
T056,10,Tarde,9
T056,10,Noche,3
T056,11,Mañana,1
T056,11,Tarde,6
T056,11,Noche,3
T056,12,Mañana,7
T056,12,Tarde,0
T056,12,Noche,2
T056,13,Mañana,4
T056,13,Tarde,8
T056,13,Noche,1
T056,14,Mañana,10
T056,14,Tarde,1
T056,14,Noche,0
T056,15,Mañana,1
T056,15,Tarde,1
T056,15,Noche,3
T056,16,Mañana,7
T056,16,Tarde,10
T056,16,Noche,0
T056,17,Mañana,9
T056,17,Tarde,2
T056,17,Noche,5
T056,18,Mañana,1
T056,18,Tarde,6
T056,18,Noche,1
T056,19,Mañana,0
T056,19,Tarde,9
T056,19,Noche,0
T056,20,Mañana,5
T056,20,Tarde,4
T056,20,Noche,6
T056,21,Mañana,0
T056,21,Tarde,0
T056,21,Noche,5
T056,22,Mañana,1
T056,22,Tarde,0
T056,22,Noche,8
T056,23,Mañana,0
T056,23,Tarde,0
T056,23,Noche,0
T056,24,Mañana,2
T056,24,Tarde,9
T056,24,Noche,2
T056,25,Mañana,0
T056,25,Tarde,0
T056,25,Noche,4
T057,1,Mañana,10
T057,1,Tarde,4
T057,1,Noche,0
T057,2,Mañana,1
T057,2,Tarde,6
T057,2,Noche,3
T057,3,Mañana,6
T057,3,Tarde,1
T057,3,Noche,7
T057,4,Mañana,0
T057,4,Tarde,7
T057,4,Noche,6
T057,5,Mañana,10
T057,5,Tarde,5
T057,5,Noche,6
T057,6,Mañana,3
T057,6,Tarde,2
T057,6,Noche,7
T057,7,Mañana,4
T057,7,Tarde,0
T057,7,Noche,7
T057,8,Mañana,5
T057,8,Tarde,0
T057,8,Noche,7
T057,9,Mañana,6
T057,9,Tarde,10
T057,9,Noche,0
T057,10,Mañana,0
T057,10,Tarde,9
T057,10,Noche,0
T057,11,Mañana,7
T057,11,Tarde,0
T057,11,Noche,4
T057,12,Mañana,3
T057,12,Tarde,10
T057,12,Noche,4
T057,13,Mañana,3
T057,13,Tarde,9
T057,13,Noche,1
T057,14,Mañana,0
T057,14,Tarde,8
T057,14,Noche,8
T057,15,Mañana,8
T057,15,Tarde,8
T057,15,Noche,8
T057,16,Mañana,0
T057,16,Tarde,4
T057,16,Noche,0
T057,17,Mañana,3
T057,17,Tarde,9
T057,17,Noche,10
T057,18,Mañana,2
T057,18,Tarde,0
T057,18,Noche,8
T057,19,Mañana,7
T057,19,Tarde,0
T057,19,Noche,1
T057,20,Mañana,7
T057,20,Tarde,4
T057,20,Noche,0
T057,21,Mañana,1
T057,21,Tarde,3
T057,21,Noche,0
T057,22,Mañana,0
T057,22,Tarde,8
T057,22,Noche,9
T057,23,Mañana,3
T057,23,Tarde,8
T057,23,Noche,8
T057,24,Mañana,0
T057,24,Tarde,8
T057,24,Noche,3
T057,25,Mañana,0
T057,25,Tarde,4
T057,25,Noche,8
T058,1,Mañana,1
T058,1,Tarde,10
T058,1,Noche,9
T058,2,Mañana,0
T058,2,Tarde,0
T058,2,Noche,2
T058,3,Mañana,0
T058,3,Tarde,1
T058,3,Noche,10
T058,4,Mañana,3
T058,4,Tarde,10
T058,4,Noche,4
T058,5,Mañana,6
T058,5,Tarde,8
T058,5,Noche,6
T058,6,Mañana,7
T058,6,Tarde,0
T058,6,Noche,4
T058,7,Mañana,9
T058,7,Tarde,0
T058,7,Noche,0
T058,8,Mañana,9
T058,8,Tarde,2
T058,8,Noche,0
T058,9,Mañana,0
T058,9,Tarde,7
T058,9,Noche,10
T058,10,Mañana,0
T058,10,Tarde,9
T058,10,Noche,10
T058,11,Mañana,0
T058,11,Tarde,5
T058,11,Noche,10
T058,12,Mañana,0
T058,12,Tarde,4
T058,12,Noche,8
T058,13,Mañana,1
T058,13,Tarde,0
T058,13,Noche,3
T058,14,Mañana,6
T058,14,Tarde,2
T058,14,Noche,8
T058,15,Mañana,4
T058,15,Tarde,9
T058,15,Noche,0
T058,16,Mañana,10
T058,16,Tarde,8
T058,16,Noche,1
T058,17,Mañana,4
T058,17,Tarde,1
T058,17,Noche,9
T058,18,Mañana,0
T058,18,Tarde,3
T058,18,Noche,6
T058,19,Mañana,8
T058,19,Tarde,0
T058,19,Noche,9
T058,20,Mañana,5
T058,20,Tarde,6
T058,20,Noche,1
T058,21,Mañana,0
T058,21,Tarde,1
T058,21,Noche,3
T058,22,Mañana,2
T058,22,Tarde,1
T058,22,Noche,1
T058,23,Mañana,7
T058,23,Tarde,0
T058,23,Noche,10
T058,24,Mañana,3
T058,24,Tarde,1
T058,24,Noche,8
T058,25,Mañana,4
T058,25,Tarde,1
T058,25,Noche,0
T059,1,Mañana,0
T059,1,Tarde,4
T059,1,Noche,6
T059,2,Mañana,10
T059,2,Tarde,6
T059,2,Noche,0
T059,3,Mañana,2
T059,3,Tarde,0
T059,3,Noche,6
T059,4,Mañana,9
T059,4,Tarde,10
T059,4,Noche,0
T059,5,Mañana,8
T059,5,Tarde,5
T059,5,Noche,9
T059,6,Mañana,7
T059,6,Tarde,3
T059,6,Noche,5
T059,7,Mañana,4
T059,7,Tarde,0
T059,7,Noche,9
T059,8,Mañana,3
T059,8,Tarde,10
T059,8,Noche,0
T059,9,Mañana,5
T059,9,Tarde,0
T059,9,Noche,10
T059,10,Mañana,10
T059,10,Tarde,0
T059,10,Noche,3
T059,11,Mañana,3
T059,11,Tarde,0
T059,11,Noche,10
T059,12,Mañana,1
T059,12,Tarde,0
T059,12,Noche,1
T059,13,Mañana,3
T059,13,Tarde,9
T059,13,Noche,0
T059,14,Mañana,2
T059,14,Tarde,0
T059,14,Noche,0
T059,15,Mañana,0
T059,15,Tarde,0
T059,15,Noche,0
T059,16,Mañana,0
T059,16,Tarde,9
T059,16,Noche,8
T059,17,Mañana,0
T059,17,Tarde,10
T059,17,Noche,4
T059,18,Mañana,5
T059,18,Tarde,4
T059,18,Noche,3
T059,19,Mañana,2
T059,19,Tarde,0
T059,19,Noche,1
T059,20,Mañana,4
T059,20,Tarde,2
T059,20,Noche,1
T059,21,Mañana,0
T059,21,Tarde,4
T059,21,Noche,6
T059,22,Mañana,10
T059,22,Tarde,0
T059,22,Noche,1
T059,23,Mañana,0
T059,23,Tarde,5
T059,23,Noche,5
T059,24,Mañana,0
T059,24,Tarde,0
T059,24,Noche,0
T059,25,Mañana,1
T059,25,Tarde,4
T059,25,Noche,0
T060,1,Mañana,6
T060,1,Tarde,7
T060,1,Noche,0
T060,2,Mañana,10
T060,2,Tarde,2
T060,2,Noche,8
T060,3,Mañana,9
T060,3,Tarde,10
T060,3,Noche,5
T060,4,Mañana,0
T060,4,Tarde,0
T060,4,Noche,2
T060,5,Mañana,8
T060,5,Tarde,0
T060,5,Noche,7
T060,6,Mañana,4
T060,6,Tarde,0
T060,6,Noche,9
T060,7,Mañana,5
T060,7,Tarde,0
T060,7,Noche,4
T060,8,Mañana,0
T060,8,Tarde,2
T060,8,Noche,0
T060,9,Mañana,3
T060,9,Tarde,8
T060,9,Noche,8
T060,10,Mañana,0
T060,10,Tarde,7
T060,10,Noche,0
T060,11,Mañana,1
T060,11,Tarde,6
T060,11,Noche,5
T060,12,Mañana,1
T060,12,Tarde,0
T060,12,Noche,4
T060,13,Mañana,6
T060,13,Tarde,6
T060,13,Noche,8
T060,14,Mañana,5
T060,14,Tarde,5
T060,14,Noche,0
T060,15,Mañana,0
T060,15,Tarde,0
T060,15,Noche,0
T060,16,Mañana,8
T060,16,Tarde,6
T060,16,Noche,1
T060,17,Mañana,8
T060,17,Tarde,9
T060,17,Noche,3
T060,18,Mañana,4
T060,18,Tarde,6
T060,18,Noche,4
T060,19,Mañana,0
T060,19,Tarde,5
T060,19,Noche,2
T060,20,Mañana,10
T060,20,Tarde,9
T060,20,Noche,7
T060,21,Mañana,10
T060,21,Tarde,5
T060,21,Noche,2
T060,22,Mañana,2
T060,22,Tarde,3
T060,22,Noche,6
T060,23,Mañana,4
T060,23,Tarde,0
T060,23,Noche,0
T060,24,Mañana,0
T060,24,Tarde,10
T060,24,Noche,4
T060,25,Mañana,4
T060,25,Tarde,1
T060,25,Noche,5
T061,1,Mañana,10
T061,1,Tarde,9
T061,1,Noche,7
T061,2,Mañana,2
T061,2,Tarde,8
T061,2,Noche,4
T061,3,Mañana,5
T061,3,Tarde,3
T061,3,Noche,0
T061,4,Mañana,6
T061,4,Tarde,0
T061,4,Noche,9
T061,5,Mañana,10
T061,5,Tarde,1
T061,5,Noche,0
T061,6,Mañana,4
T061,6,Tarde,5
T061,6,Noche,0
T061,7,Mañana,6
T061,7,Tarde,10
T061,7,Noche,8
T061,8,Mañana,1
T061,8,Tarde,4
T061,8,Noche,2
T061,9,Mañana,8
T061,9,Tarde,0
T061,9,Noche,0
T061,10,Mañana,7
T061,10,Tarde,3
T061,10,Noche,4
T061,11,Mañana,9
T061,11,Tarde,5
T061,11,Noche,0
T061,12,Mañana,0
T061,12,Tarde,0
T061,12,Noche,2
T061,13,Mañana,9
T061,13,Tarde,0
T061,13,Noche,4
T061,14,Mañana,0
T061,14,Tarde,4
T061,14,Noche,10
T061,15,Mañana,2
T061,15,Tarde,0
T061,15,Noche,4
T061,16,Mañana,5
T061,16,Tarde,3
T061,16,Noche,9
T061,17,Mañana,0
T061,17,Tarde,10
T061,17,Noche,0
T061,18,Mañana,2
T061,18,Tarde,4
T061,18,Noche,6
T061,19,Mañana,0
T061,19,Tarde,10
T061,19,Noche,2
T061,20,Mañana,4
T061,20,Tarde,3
T061,20,Noche,6
T061,21,Mañana,7
T061,21,Tarde,7
T061,21,Noche,2
T061,22,Mañana,0
T061,22,Tarde,2
T061,22,Noche,0
T061,23,Mañana,0
T061,23,Tarde,10
T061,23,Noche,1
T061,24,Mañana,0
T061,24,Tarde,5
T061,24,Noche,3
T061,25,Mañana,1
T061,25,Tarde,0
T061,25,Noche,4
T062,1,Mañana,4
T062,1,Tarde,2
T062,1,Noche,0
T062,2,Mañana,0
T062,2,Tarde,6
T062,2,Noche,9
T062,3,Mañana,0
T062,3,Tarde,9
T062,3,Noche,6
T062,4,Mañana,0
T062,4,Tarde,5
T062,4,Noche,1
T062,5,Mañana,0
T062,5,Tarde,5
T062,5,Noche,5
T062,6,Mañana,5
T062,6,Tarde,4
T062,6,Noche,3
T062,7,Mañana,0
T062,7,Tarde,9
T062,7,Noche,7
T062,8,Mañana,0
T062,8,Tarde,5
T062,8,Noche,5
T062,9,Mañana,0
T062,9,Tarde,3
T062,9,Noche,0
T062,10,Mañana,6
T062,10,Tarde,1
T062,10,Noche,4
T062,11,Mañana,3
T062,11,Tarde,0
T062,11,Noche,7
T062,12,Mañana,3
T062,12,Tarde,9
T062,12,Noche,1
T062,13,Mañana,6
T062,13,Tarde,8
T062,13,Noche,0
T062,14,Mañana,7
T062,14,Tarde,0
T062,14,Noche,2
T062,15,Mañana,0
T062,15,Tarde,9
T062,15,Noche,6
T062,16,Mañana,1
T062,16,Tarde,2
T062,16,Noche,1
T062,17,Mañana,8
T062,17,Tarde,0
T062,17,Noche,8
T062,18,Mañana,7
T062,18,Tarde,0
T062,18,Noche,3
T062,19,Mañana,3
T062,19,Tarde,6
T062,19,Noche,7
T062,20,Mañana,5
T062,20,Tarde,3
T062,20,Noche,7
T062,21,Mañana,3
T062,21,Tarde,1
T062,21,Noche,8
T062,22,Mañana,3
T062,22,Tarde,8
T062,22,Noche,0
T062,23,Mañana,5
T062,23,Tarde,4
T062,23,Noche,10
T062,24,Mañana,0
T062,24,Tarde,6
T062,24,Noche,10
T062,25,Mañana,5
T062,25,Tarde,4
T062,25,Noche,4
T063,1,Mañana,10
T063,1,Tarde,3
T063,1,Noche,0
T063,2,Mañana,0
T063,2,Tarde,9
T063,2,Noche,0
T063,3,Mañana,5
T063,3,Tarde,10
T063,3,Noche,6
T063,4,Mañana,8
T063,4,Tarde,6
T063,4,Noche,0
T063,5,Mañana,4
T063,5,Tarde,9
T063,5,Noche,2
T063,6,Mañana,5
T063,6,Tarde,0
T063,6,Noche,3
T063,7,Mañana,6
T063,7,Tarde,1
T063,7,Noche,0
T063,8,Mañana,0
T063,8,Tarde,0
T063,8,Noche,8
T063,9,Mañana,3
T063,9,Tarde,10
T063,9,Noche,1
T063,10,Mañana,0
T063,10,Tarde,0
T063,10,Noche,0
T063,11,Mañana,9
T063,11,Tarde,0
T063,11,Noche,7
T063,12,Mañana,7
T063,12,Tarde,10
T063,12,Noche,1
T063,13,Mañana,1
T063,13,Tarde,3
T063,13,Noche,0
T063,14,Mañana,0
T063,14,Tarde,0
T063,14,Noche,1
T063,15,Mañana,3
T063,15,Tarde,0
T063,15,Noche,0
T063,16,Mañana,0
T063,16,Tarde,5
T063,16,Noche,0
T063,17,Mañana,1
T063,17,Tarde,0
T063,17,Noche,0
T063,18,Mañana,8
T063,18,Tarde,2
T063,18,Noche,1
T063,19,Mañana,2
T063,19,Tarde,6
T063,19,Noche,0
T063,20,Mañana,7
T063,20,Tarde,8
T063,20,Noche,2
T063,21,Mañana,9
T063,21,Tarde,9
T063,21,Noche,2
T063,22,Mañana,0
T063,22,Tarde,0
T063,22,Noche,10
T063,23,Mañana,6
T063,23,Tarde,2
T063,23,Noche,10
T063,24,Mañana,2
T063,24,Tarde,2
T063,24,Noche,0
T063,25,Mañana,0
T063,25,Tarde,5
T063,25,Noche,0
T064,1,Mañana,10
T064,1,Tarde,0
T064,1,Noche,10
T064,2,Mañana,7
T064,2,Tarde,0
T064,2,Noche,10
T064,3,Mañana,9
T064,3,Tarde,9
T064,3,Noche,7
T064,4,Mañana,7
T064,4,Tarde,10
T064,4,Noche,2
T064,5,Mañana,5
T064,5,Tarde,0
T064,5,Noche,0
T064,6,Mañana,10
T064,6,Tarde,7
T064,6,Noche,9
T064,7,Mañana,0
T064,7,Tarde,2
T064,7,Noche,8
T064,8,Mañana,0
T064,8,Tarde,0
T064,8,Noche,0
T064,9,Mañana,0
T064,9,Tarde,5
T064,9,Noche,10
T064,10,Mañana,0
T064,10,Tarde,3
T064,10,Noche,0
T064,11,Mañana,5
T064,11,Tarde,9
T064,11,Noche,3
T064,12,Mañana,0
T064,12,Tarde,8
T064,12,Noche,4
T064,13,Mañana,6
T064,13,Tarde,9
T064,13,Noche,3
T064,14,Mañana,0
T064,14,Tarde,8
T064,14,Noche,5
T064,15,Mañana,0
T064,15,Tarde,7
T064,15,Noche,8
T064,16,Mañana,0
T064,16,Tarde,7
T064,16,Noche,4
T064,17,Mañana,0
T064,17,Tarde,10
T064,17,Noche,0
T064,18,Mañana,3
T064,18,Tarde,6
T064,18,Noche,0
T064,19,Mañana,8
T064,19,Tarde,7
T064,19,Noche,0
T064,20,Mañana,6
T064,20,Tarde,0
T064,20,Noche,0
T064,21,Mañana,10
T064,21,Tarde,0
T064,21,Noche,9
T064,22,Mañana,2
T064,22,Tarde,0
T064,22,Noche,9
